Date,Open,Low,High,Close
7/13/2007,122.43,121.92,122.62,122.04
7/16/2007,122.04,121.55,122.19,121.81
7/17/2007,121.81,121.69,122.41,122.31
7/18/2007,122.31,121.58,122.34,121.88
7/19/2007,121.88,121.74,122.18,122.06
7/20/2007,122.06,120.87,122.44,121.23
7/23/2007,121.23,120.8,122.22,121.31
7/24/2007,121.31,120.03,121.14,120.21
7/25/2007,120.21,119.8,120.65,120.6
7/26/2007,120.6,118.72,120.75,118.81
7/27/2007,118.81,118.02,119.29,118.81
7/30/2007,118.81,118.04,119.08,119.04
7/31/2007,119.04,118.77,119.5,118.88
8/1/2007,118.88,117.6,118.98,118.53
8/2/2007,118.53,118.33,119.38,119.22
8/3/2007,119.22,118.16,119.32,118.26
8/6/2007,118.26,117.19,119.1,118.91
8/7/2007,118.91,117.97,118.91,118.71
8/8/2007,118.71,118.72,119.84,119.69
8/9/2007,119.69,118.16,119.77,118.25
8/10/2007,118.25,117.21,118.75,118.32
8/13/2007,118.32,117.68,118.57,118.37
8/14/2007,118.37,117.67,118.52,117.82
8/15/2007,117.82,116.61,117.65,116.98
8/16/2007,116.98,112.01,116.74,113.11
8/17/2007,113.11,111.6,114.92,114
8/20/2007,114,113.68,115.51,114.91
8/21/2007,114.91,114.01,115.24,114.2
8/22/2007,114.2,113.99,115.47,115.02
8/23/2007,115.02,115.3,117.15,115.91
8/24/2007,115.91,115.53,116.5,116.38
8/27/2007,116.38,115.89,116.76,116.12
8/28/2007,116.12,114.62,115.87,114.62
8/29/2007,114.62,113.86,116.22,116.15
8/30/2007,116.15,115.21,116.24,115.8
8/31/2007,115.8,115.48,116.62,115.96
9/3/2007,115.96,115.66,116.14,115.84
9/4/2007,115.84,115.33,116.43,116.2
9/5/2007,116.2,114.99,116.48,115.13
9/6/2007,115.13,114.81,115.57,115.32
9/7/2007,115.32,113.13,115.65,113.34
9/10/2007,113.34,112.6,114.01,113.56
9/11/2007,113.56,113.39,114.38,114.29
9/12/2007,114.29,113.78,114.4,114.23
9/13/2007,114.23,114.1,115.5,115.17
9/14/2007,115.17,114.36,115.4,115.13
9/17/2007,115.13,114.66,115.41,115.12
9/18/2007,115.12,114.79,116.39,116.22
9/19/2007,116.22,115.66,116.33,116.07
9/20/2007,116.07,113.98,116.06,114.32
9/21/2007,114.32,114.54,115.86,115.39
9/24/2007,115.39,114.65,115.42,114.87
9/25/2007,114.87,114.03,114.99,114.54
9/26/2007,114.54,114.54,115.75,115.43
9/27/2007,115.43,115.13,115.88,115.62
9/28/2007,115.62,114.67,115.64,114.74
10/1/2007,114.74,114.69,116.08,115.77
10/2/2007,115.77,115.28,116,115.85
10/3/2007,115.85,115.56,116.78,116.68
10/4/2007,116.68,116.27,116.77,116.68
10/5/2007,116.68,116.36,117.29,116.85
10/8/2007,116.85,116.95,117.61,117.36
10/9/2007,117.36,116.8,117.49,117.19
10/10/2007,117.19,116.97,117.54,117.26
10/11/2007,117.26,117.06,117.79,117.09
10/12/2007,117.09,117.15,117.69,117.59
10/15/2007,117.59,117.11,117.95,117.23
10/16/2007,117.23,116.45,117.47,116.76
10/17/2007,116.76,116.18,117.2,116.58
10/18/2007,116.58,115.28,116.7,116.65
10/19/2007,116.65,114.7,115.73,114.8
10/22/2007,114.8,113.25,114.32,114.1
10/23/2007,114.1,114.24,115.04,114.71
10/24/2007,114.71,113.81,114.96,114.12
10/25/2007,114.12,113.77,114.58,114.06
10/26/2007,114.06,113.92,114.57,114.23
10/29/2007,114.23,114.01,114.9,114.59
10/30/2007,114.59,114.39,115.03,114.69
10/31/2007,114.69,114.54,115.5,115.36
11/1/2007,115.36,114.47,115.92,114.89
11/2/2007,114.89,114.37,115.42,114.69
11/5/2007,114.69,114.02,114.81,114.36
11/6/2007,114.36,114.27,114.78,114.6
11/7/2007,114.6,112.77,114.79,112.8
11/8/2007,112.8,112,113.37,112.65
11/9/2007,112.65,110.5,112.88,110.91
11/12/2007,110.91,109.12,110.78,109.9
11/13/2007,109.9,109.22,110.94,110.88
11/14/2007,110.88,110.77,111.76,111.59
11/15/2007,111.59,110.22,111.68,110.31
11/16/2007,110.31,109.78,111.34,110.82
11/19/2007,110.82,109.75,111.07,109.85
11/20/2007,109.85,109.51,110.58,109.68
11/21/2007,109.68,108.26,109.97,108.58
11/22/2007,108.58,108.3,109.17,108.52
11/23/2007,108.52,107.55,108.6,108.15
11/26/2007,108.15,107.23,108.79,107.25
11/27/2007,107.25,107.28,108.88,108.68
11/28/2007,108.68,108.27,110.48,109.98
11/29/2007,109.98,109.47,110.31,109.88
11/30/2007,109.88,109.67,111.22,111.18
12/3/2007,111.18,110.13,111.01,110.46
12/4/2007,110.46,109.56,110.53,109.9
12/5/2007,109.9,109.72,110.97,110.91
12/6/2007,110.91,110.63,111.46,111.43
12/7/2007,111.43,111.18,111.79,111.71
12/10/2007,111.71,111.37,111.89,111.66
12/11/2007,111.66,110.48,112.15,110.63
12/12/2007,110.63,110.66,112.48,112.05
12/13/2007,112.05,111.41,112.45,112.2
12/14/2007,112.2,112.22,113.59,113.38
12/17/2007,113.38,112.83,113.48,113.02
12/18/2007,113.02,112.75,113.53,113.3
12/19/2007,113.3,112.75,113.5,113.35
12/20/2007,113.35,112.8,113.4,113.04
12/21/2007,113.04,112.95,114.2,114.06
12/24/2007,114.06,113.99,114.47,114.44
12/25/2007,114.44,114.16,114.16,114.16
12/26/2007,114.16,113.93,114.39,114.32
12/27/2007,114.32,113.58,114.66,113.69
12/28/2007,113.69,112.67,114.02,112.8
12/31/2007,112.8,111.5,112.66,111.77
1/1/2008,111.77,111.77,111.77,111.77
1/2/2008,111.77,109.22,112.1,109.43
1/3/2008,109.43,108.25,109.75,109.32
1/4/2008,109.32,107.9,109.6,108.46
1/7/2008,108.46,108.5,109.73,109.02
1/8/2008,109.02,109,109.84,109.22
1/9/2008,109.22,108.79,109.95,109.87
1/10/2008,109.87,109.12,110.1,109.62
1/11/2008,109.62,108.64,109.7,109.9
1/14/2008,109.9,107.38,108.95,108.29
1/15/2008,108.29,106.6,108.34,106.82
1/16/2008,106.82,105.93,107.53,106.82
1/17/2008,106.82,106.6,107.67,107
1/18/2008,107,106.35,107.6,106.67
1/21/2008,106.67,105.68,106.97,106.06
1/22/2008,106.06,105.62,107.05,106.44
1/23/2008,106.44,104.97,107.38,105.93
1/24/2008,105.93,105.95,107.03,106.8
1/25/2008,106.8,106.75,107.9,107.01
1/28/2008,107.01,106,107.04,106.85
1/29/2008,106.85,106.4,107.24,106.98
1/30/2008,106.98,106.3,107.46,106.39
1/31/2008,106.39,105.71,106.87,106.48
2/1/2008,106.48,105.77,106.74,106.49
2/4/2008,106.49,106.6,107.1,106.75
2/5/2008,106.75,106.6,107.75,106.9
2/6/2008,106.9,106.19,106.85,106.55
2/7/2008,106.55,105.92,107.83,107.47
2/8/2008,107.47,107.15,107.73,107.35
2/11/2008,107.35,106.34,107.65,106.97
2/12/2008,106.97,106.79,107.53,107.35
2/13/2008,107.35,107,108.37,108.22
2/14/2008,108.22,107.77,108.61,107.97
2/15/2008,107.97,107.27,108.31,107.65
2/18/2008,107.65,107.76,108.09,107.65
2/19/2008,107.65,107.21,108.28,107.61
2/20/2008,107.61,107.42,108.24,108.08
2/21/2008,108.08,107.15,108.33,107.31
2/22/2008,107.31,106.69,107.57,106.92
2/25/2008,106.92,107.2,108.22,108.06
2/26/2008,108.06,107.2,108.14,107.24
2/27/2008,107.24,105.96,107.39,106.44
2/28/2008,106.44,105.07,106.65,105.22
2/29/2008,105.22,103.83,105.37,103.82
3/3/2008,103.82,102.62,103.7,103.21
3/4/2008,103.21,102.65,103.57,103.32
3/5/2008,103.32,103.3,104.19,103.81
3/6/2008,103.81,102.73,104,102.58
3/7/2008,102.58,101.41,103.24,102.74
3/10/2008,102.74,101.55,102.65,101.79
3/11/2008,101.79,101.43,103.53,103.4
3/12/2008,103.4,101.67,103.52,101.69
3/13/2008,101.69,99.77,101.77,101.03
3/14/2008,101.03,98.89,101.09,99.24
3/17/2008,99.24,95.77,99.3,97.44
3/18/2008,97.44,96.86,99.7,97.58
3/19/2008,97.58,97.67,100.45,99.01
3/20/2008,99.01,98.46,100.21,98.7
3/21/2008,98.7,99.03,99.74,99.33
3/24/2008,99.33,99.39,100.9,100.8
3/25/2008,100.8,99.63,101.03,100.31
3/26/2008,100.31,98.89,100.32,99.32
3/27/2008,99.32,98.57,100.16,99.82
3/28/2008,99.82,99.11,100.4,99.19
3/31/2008,99.19,98.81,100.19,99.73
4/1/2008,99.73,99.6,102.16,102.01
4/2/2008,102.01,101.51,102.84,102.38
4/3/2008,102.38,102.07,102.95,102.35
4/4/2008,102.35,101.47,102.69,101.76
4/7/2008,101.76,101.35,102.65,102.42
4/8/2008,102.42,101.76,102.68,102.52
4/9/2008,102.52,101.5,102.84,101.68
4/10/2008,101.68,100.03,102.05,101.88
4/11/2008,101.88,100.65,102.28,100.82
4/14/2008,100.82,100.3,101.95,101.05
4/15/2008,101.05,100.8,101.8,101.57
4/16/2008,101.57,100.83,101.93,101.73
4/17/2008,101.73,101.7,102.72,102.47
4/18/2008,102.47,102.25,104.65,103.86
4/21/2008,103.86,102.99,104.07,103.18
4/22/2008,103.18,102.68,103.55,102.92
4/23/2008,102.92,102.75,103.79,103.47
4/24/2008,103.47,103.33,104.55,104.36
4/25/2008,104.36,103.9,104.82,104.46
4/28/2008,104.46,104.24,104.82,104.25
4/29/2008,104.25,103.22,104.35,103.99
4/30/2008,103.99,103.7,104.89,103.94
5/1/2008,103.94,103.55,104.58,104.39
5/2/2008,104.39,104.36,105.7,105.25
5/5/2008,105.25,104.74,105.62,104.79
5/6/2008,104.79,104.02,105.12,104.73
5/7/2008,104.73,104.65,105.58,104.86
5/8/2008,104.86,103.31,104.95,104.01
5/9/2008,104.01,102.62,103.96,102.93
5/12/2008,102.93,102.58,104.04,103.85
5/13/2008,103.85,103.4,104.92,104.8
5/14/2008,104.8,104.58,105.44,105.26
5/15/2008,105.26,104.43,105.29,104.74
5/16/2008,104.74,103.53,105.9,104.11
5/19/2008,104.11,103.53,104.69,104.33
5/20/2008,104.33,103.45,104.48,103.63
5/21/2008,103.63,102.96,103.68,103.06
5/22/2008,103.06,102.74,104.38,104.36
5/23/2008,104.36,103.06,104.25,103.08
5/26/2008,103.08,103.14,103.49,103.42
5/27/2008,103.42,103.27,104.33,103.25
5/28/2008,103.25,103.89,105.32,104.68
5/29/2008,104.68,104.67,105.87,105.56
5/30/2008,105.56,105.24,105.73,105.47
6/2/2008,105.47,104.02,105.52,104.39
6/3/2008,104.39,103.87,105.7,104.86
6/4/2008,104.86,104.54,105.38,105.23
6/5/2008,105.23,105.21,106.44,105.66
6/6/2008,105.66,104.95,106.32,105.1
6/9/2008,105.1,104.4,106.34,106.09
6/10/2008,106.09,106.25,107.45,107.3
6/11/2008,107.3,106.56,107.76,106.93
6/12/2008,106.93,106.8,108.08,106.91
6/13/2008,106.91,107.65,108.43,108.22
6/16/2008,108.22,107.93,108.59,108.09
6/17/2008,108.09,107.61,108.4,107.99
6/18/2008,107.99,107.72,108.44,107.86
6/19/2008,107.86,107.42,108.07,107.86
6/20/2008,107.86,107.12,108.07,107.25
6/23/2008,107.25,107.12,108.07,107.78
6/24/2008,107.78,107.36,108.23,107.84
6/25/2008,107.84,107.67,108.42,107.91
6/26/2008,107.91,106.61,108.18,106.74
6/27/2008,106.74,105.86,107.21,106.23
6/30/2008,106.23,104.99,106.47,106.05
7/1/2008,106.05,105.33,106.39,106.05
7/2/2008,106.05,105.79,106.78,105.97
7/3/2008,105.97,105.77,106.93,106.7
7/4/2008,106.7,106.62,106.88,106.68
7/7/2008,106.68,106.67,107.75,107.18
7/8/2008,107.18,106.26,107.54,107.45
7/9/2008,107.45,106.78,107.66,105.79
7/10/2008,105.79,106.7,107.45,107.03
7/11/2008,107.03,105.66,107.3,106.46
7/14/2008,106.46,106.06,106.81,106.16
7/15/2008,106.16,104.16,106.27,105.06
7/16/2008,105.06,103.77,105,105.01
7/17/2008,105.01,104.76,107.1,106.68
7/18/2008,106.68,105.98,106.94,106.83
7/21/2008,106.83,106.37,107.15,106.65
7/22/2008,106.65,106.06,107.45,107.16
7/23/2008,107.16,107.18,107.97,107.89
7/24/2008,107.89,107.26,107.99,107.36
7/25/2008,107.36,106.58,107.95,107.9
7/28/2008,107.9,107.35,108.08,107.5
7/29/2008,107.5,107.3,108.3,108.09
7/30/2008,108.09,107.71,108.34,108.06
7/31/2008,108.06,107.57,108.38,107.89
8/1/2008,107.89,107.28,107.89,107.69
8/4/2008,107.69,107.47,108.29,108.27
8/5/2008,108.27,107.68,108.34,108.16
8/6/2008,108.16,108.23,109.81,109.8
8/7/2008,109.8,109.14,109.8,109.45
8/8/2008,109.45,109.3,110.36,110.24
8/11/2008,110.24,109.55,110.4,109.99
8/12/2008,109.99,109.3,110.35,109.31
8/13/2008,109.31,108.36,109.74,109.55
8/14/2008,109.55,109.04,109.99,109.66
8/15/2008,109.66,109.63,110.66,110.56
8/18/2008,110.56,109.97,110.51,110.16
8/19/2008,110.16,109.55,110.33,109.73
8/20/2008,109.73,109.62,110.27,109.81
8/21/2008,109.81,108.13,109.86,108.59
8/22/2008,108.59,108.39,110.14,109.97
8/25/2008,109.97,109.03,110.29,109.34
8/26/2008,109.34,109.15,109.94,109.7
8/27/2008,109.7,108.71,109.89,109.66
8/28/2008,109.66,108.79,109.71,109.48
8/29/2008,109.48,108.42,109.55,108.69
9/1/2008,108.69,107.63,108.66,108.17
9/2/2008,108.17,107.78,109.19,108.65
9/3/2008,108.65,108.11,109.09,108.23
9/4/2008,108.23,106.98,108.56,107.07
9/5/2008,107.07,105.54,107.35,107.14
9/8/2008,107.14,107.77,109.07,107.99
9/9/2008,107.99,106.84,108.34,107.14
9/10/2008,107.14,106.6,107.94,107.64
9/11/2008,107.64,106.07,107.85,106.89
9/12/2008,106.89,106.73,107.89,107.79
9/15/2008,107.79,104.54,106.84,105.78
9/16/2008,105.78,103.55,106.02,105.85
9/17/2008,105.85,104.38,106.7,104.99
9/18/2008,104.99,103.98,105.58,105.63
9/19/2008,105.63,105.4,108.03,107.01
9/22/2008,107.01,105.15,107.18,105.17
9/23/2008,105.17,105.18,106.07,105.38
9/24/2008,105.38,105.36,106.35,105.89
9/25/2008,105.89,105.47,107.02,106.35
9/26/2008,106.35,105.04,106.52,106.05
9/29/2008,106.05,104.17,106.96,104.13
9/30/2008,104.13,103.5,106.48,106.43
10/1/2008,106.43,105.33,106.54,105.82
10/2/2008,105.82,105.11,106.29,105.24
10/3/2008,105.24,104.5,106.15,105.37
10/6/2008,105.37,100.24,105.13,100.65
10/7/2008,100.65,101.28,103.28,101.75
10/8/2008,101.75,98.6,101.73,100.34
10/9/2008,100.34,98.9,101.49,99.96
10/10/2008,99.96,97.92,100.72,100.27
10/13/2008,100.27,99.57,101.28,101.01
10/14/2008,101.01,101.51,103.06,101.98
10/15/2008,101.98,100.04,102.25,100.07
10/16/2008,100.07,99.26,101.61,101.38
10/17/2008,101.38,100.61,101.82,101.63
10/20/2008,101.63,101.37,103.41,101.87
10/21/2008,101.87,100.17,102.15,100.38
10/22/2008,100.38,97.23,100.55,97.7
10/23/2008,97.7,95.95,98.32,96.9
10/24/2008,96.9,90.94,98.08,94.48
10/27/2008,94.48,91.92,94.48,93.95
10/28/2008,93.95,92.48,98.4,97.62
10/29/2008,97.62,96.09,99.7,97.33
10/30/2008,97.33,97.35,99.13,97.47
10/31/2008,97.47,96.37,99.13,98.71
11/3/2008,98.71,98.23,99.65,98.99
11/4/2008,98.99,98.38,100.55,99.69
11/5/2008,99.69,98.26,99.91,98.93
11/6/2008,98.93,97.49,98.68,97.77
11/7/2008,97.77,96.77,98.68,98.12
11/10/2008,98.12,97.62,99.48,97.85
11/11/2008,97.85,97.31,98.3,97.78
11/12/2008,97.78,94.48,98.08,95.44
11/13/2008,95.44,94.53,98.27,97.64
11/14/2008,97.64,96.1,98.08,97.64
11/17/2008,97.64,95.88,97.55,96.97
11/18/2008,96.97,96.03,96.78,96.64
11/19/2008,96.64,95.7,97.1,95.79
11/20/2008,95.79,93.7,96.24,94.11
11/21/2008,94.11,93.67,95.98,95.93
11/24/2008,95.93,94.95,96.96,96.91
11/25/2008,96.91,95.1,97.41,95.47
11/26/2008,95.47,94.6,95.55,95.47
11/27/2008,95.47,94.99,95.75,95.51
11/28/2008,95.51,95.15,95.74,95.68
12/1/2008,95.68,93.06,95.55,93.35
12/2/2008,93.35,92.63,93.83,93.15
12/3/2008,93.15,92.54,93.63,93.04
12/4/2008,93.04,92.23,93.41,92.3
12/5/2008,92.3,91.58,93.38,92.96
12/8/2008,92.96,92.58,93.9,92.98
12/9/2008,92.98,91.94,93.06,92.12
12/10/2008,92.12,92.12,93.03,92.65
12/11/2008,92.65,91.17,92.87,91.73
12/12/2008,91.73,88.2,91.85,90.99
12/15/2008,90.99,90.25,91.35,90.54
12/16/2008,90.54,88.65,90.73,88.78
12/17/2008,88.78,87.15,89.21,87.4
12/18/2008,87.4,87.19,90.02,89.37
12/19/2008,89.37,88.43,89.87,89.45
12/22/2008,89.45,89.14,90.47,90.07
12/23/2008,90.07,89.91,90.92,90.89
12/24/2008,90.89,90.25,90.98,90.69
12/25/2008,90.69,90.25,90.64,90.49
12/26/2008,90.49,90.35,90.84,90.66
12/29/2008,90.66,89.75,90.74,90.65
12/30/2008,90.65,90.04,90.99,90.29
12/31/2008,90.29,90.15,90.9,90.8
1/1/2009,90.8,90.8,90.8,90.8
1/2/2009,90.8,90.72,92.4,92.21
1/5/2009,92.21,91.8,93.56,93.2
1/6/2009,93.2,92.85,94.65,93.96
1/7/2009,93.96,92.45,94.12,92.68
1/8/2009,92.68,90.85,92.91,91.41
1/9/2009,91.41,90.15,91.65,90.47
1/12/2009,90.47,88.9,90.25,89
1/13/2009,89,88.8,89.88,89.05
1/14/2009,89.05,88.6,89.96,89.11
1/15/2009,89.11,88.48,90.02,89.66
1/16/2009,89.66,89.76,90.91,90.58
1/19/2009,90.58,90.17,91.3,90.42
1/20/2009,90.42,89.68,90.97,89.76
1/21/2009,89.76,87.11,90.17,89.47
1/22/2009,89.47,88.08,89.55,88.87
1/23/2009,88.87,87.98,89.63,88.87
1/26/2009,88.87,88.28,89.69,88.98
1/27/2009,88.98,88.43,90.07,88.89
1/28/2009,88.89,88.88,90.75,90.3
1/29/2009,90.3,89.48,90.65,89.86
1/30/2009,89.86,89.17,90.14,89.85
2/2/2009,89.85,88.82,90.01,89.58
2/3/2009,89.58,88.6,89.99,89.23
2/4/2009,89.23,88.84,89.69,89.53
2/5/2009,89.53,89.2,92.25,91.46
2/6/2009,91.46,90.74,92.21,92.09
2/9/2009,92.09,90.9,92.12,91.43
2/10/2009,91.43,90.15,91.65,90.25
2/11/2009,90.25,89.71,90.75,90.5
2/12/2009,90.5,89.82,90.75,90.71
2/13/2009,90.71,90.55,92.05,91.83
2/16/2009,91.83,91.15,92.08,91.81
2/17/2009,91.81,91.57,92.75,92.43
2/18/2009,92.43,92.1,93.96,93.78
2/19/2009,93.78,93.31,94.47,94.41
2/20/2009,94.41,92.53,94.38,93.06
2/23/2009,93.06,92.77,94.95,94.48
2/24/2009,94.48,94.26,96.94,96.87
2/25/2009,96.87,96.36,97.79,97.66
2/26/2009,97.66,97.33,98.71,98.3
2/27/2009,98.3,96.86,98.52,97.79
3/2/2009,97.79,96.92,97.91,97.72
3/3/2009,97.72,97.03,98.59,98.33
3/4/2009,98.33,98.2,99.48,99.06
3/5/2009,99.06,98,99.68,99.06
3/6/2009,99.06,96.58,98.5,98.29
3/9/2009,98.29,97.9,99.19,98.83
3/10/2009,98.83,97.9,99.14,98.82
3/11/2009,98.82,97.04,98.85,97.24
3/12/2009,97.24,95.69,98.52,97.6
3/13/2009,97.6,97.15,98.66,98.02
3/16/2009,98.02,97.57,98.65,98.27
3/17/2009,98.27,98.11,98.97,98.47
3/18/2009,98.47,95.68,98.83,96.13
3/19/2009,96.13,93.55,96.6,94.45
3/20/2009,94.45,94.15,96.25,95.96
3/23/2009,95.96,95.43,97.35,97.05
3/24/2009,97.05,96.95,98.56,97.79
3/25/2009,97.79,96.92,98.35,97.27
3/26/2009,97.27,97.48,98.72,98.5
3/27/2009,98.5,97.1,98.86,98.04
3/30/2009,98.04,95.95,98.32,97.07
3/31/2009,97.07,97.29,99.37,97.08
4/1/2009,97.08,98.23,99.48,97.08
4/2/2009,97.08,98.4,99.91,99.65
4/3/2009,99.65,99.34,100.37,100.29
4/6/2009,100.29,99.9,101.44,100.92
4/7/2009,100.92,99.86,101.09,100.48
4/8/2009,100.48,99.45,100.87,100.48
4/9/2009,100.48,99.65,100.57,100.5
4/10/2009,100.5,100.22,100.72,100.55
4/13/2009,100.55,99.45,100.87,100.03
4/14/2009,100.03,98.75,100.43,98.85
4/15/2009,98.85,98.15,99.67,99.21
4/16/2009,99.21,98.54,99.51,99.33
4/17/2009,99.33,98.71,99.75,99.22
4/20/2009,99.22,97.66,99.4,97.85
4/21/2009,97.85,97.74,98.91,98.72
4/22/2009,98.72,97.57,98.7,98.16
4/23/2009,98.16,97.64,98.45,97.9
4/24/2009,97.9,96.65,98.14,97.04
4/27/2009,97.04,96.44,97.11,96.72
4/28/2009,96.72,95.63,96.7,96.44
4/29/2009,96.44,96.44,98,97.47
4/30/2009,97.47,97.15,99,98.63
5/1/2009,98.63,98.73,99.59,99.36
5/4/2009,99.36,98.74,99.56,98.91
5/5/2009,98.91,98.6,99.22,98.98
5/6/2009,98.98,97.94,99.08,98.35
5/7/2009,98.35,98.4,99.8,98.35
5/8/2009,98.35,98.32,99.6,98.39
5/11/2009,98.39,97.27,98.8,97.44
5/12/2009,97.44,96.11,97.84,96.39
5/13/2009,96.39,95.23,96.7,95.28
5/14/2009,95.28,95.11,95.88,95.71
5/15/2009,95.71,94.74,96.08,95.06
5/18/2009,95.06,94.55,96.47,96.39
5/19/2009,96.39,95.91,96.71,96.08
5/20/2009,96.08,94.7,96.21,94.75
5/21/2009,94.75,93.98,95.09,94.21
5/22/2009,94.21,93.87,94.92,94.89
5/25/2009,94.89,94.43,95.2,94.79
5/26/2009,94.79,94.51,95.15,94.97
5/27/2009,94.97,94.66,95.51,95.21
5/28/2009,95.21,95.25,97.24,96.95
5/29/2009,96.95,95,96.9,95.28
6/1/2009,95.28,94.44,96.78,96.73
6/2/2009,96.73,95.32,96.64,95.65
6/3/2009,95.65,95.4,96.42,95.85
6/4/2009,95.85,95.95,96.98,96.88
6/5/2009,96.88,96.56,98.89,98.84
6/8/2009,98.84,98.21,98.87,98.37
6/9/2009,98.37,97.22,98.55,97.37
6/10/2009,97.37,97.09,98.44,98.26
6/11/2009,98.26,97.26,98.56,97.54
6/12/2009,97.54,97.5,98.42,98.22
6/15/2009,98.22,97.59,98.58,97.65
6/16/2009,97.65,96.08,97.72,96.53
6/17/2009,96.53,95.55,96.77,95.59
6/18/2009,95.59,95.62,96.69,96.61
6/19/2009,96.61,96,97.18,96.22
6/22/2009,96.22,95.71,96.28,95.97
6/23/2009,95.97,94.88,95.89,95.24
6/24/2009,95.24,95.06,96.05,95.77
6/25/2009,95.77,95.66,96.57,95.81
6/26/2009,95.81,95.05,96.05,95.17
6/29/2009,95.17,95.17,96.17,96.01
6/30/2009,96.01,95.32,96.51,96.35
7/1/2009,96.35,96.17,96.98,96.51
7/2/2009,96.51,95.7,96.88,95.83
7/3/2009,95.83,95.67,96.14,96.07
7/6/2009,96.07,94.66,95.87,95.29
7/7/2009,95.29,94.71,95.46,94.8
7/8/2009,94.8,91.8,94.73,92.44
7/9/2009,92.44,92.38,93.6,92.86
7/10/2009,92.86,91.97,93.18,92.32
7/13/2009,92.32,91.74,92.99,92.93
7/14/2009,92.93,92.81,93.37,93.31
7/15/2009,93.31,93.26,94.46,94.4
7/16/2009,94.4,93.27,94.45,93.71
7/17/2009,93.71,93.49,94.37,94.24
7/20/2009,94.24,94.17,94.79,94.21
7/21/2009,94.21,93.29,94.39,93.61
7/22/2009,93.61,93.1,93.87,93.53
7/23/2009,93.53,93.57,95.3,95.13
7/24/2009,95.13,94.59,95.16,94.7
7/27/2009,94.7,94.67,95.38,95.21
7/28/2009,95.21,94.04,95.18,94.47
7/29/2009,94.47,94.02,95.36,95
7/30/2009,95,94.84,95.89,95.59
7/31/2009,95.59,94.51,95.84,94.78
8/3/2009,94.78,94.56,95.43,95.31
8/4/2009,95.31,94.37,95.46,95.27
8/5/2009,95.27,94.63,95.38,94.95
8/6/2009,94.95,94.81,95.8,95.44
8/7/2009,95.44,95.05,97.78,97.59
8/10/2009,97.59,96.92,97.72,97.04
8/11/2009,97.04,95.77,97.14,96.02
8/12/2009,96.02,95.13,96.75,96.13
8/13/2009,96.13,95.05,96.48,95.27
8/14/2009,95.27,94.43,95.47,94.87
8/17/2009,94.87,94.21,94.86,94.48
8/18/2009,94.48,94.35,95.3,94.64
8/19/2009,94.64,93.66,94.85,93.92
8/20/2009,93.92,93.87,94.56,94.14
8/21/2009,94.14,93.43,94.72,94.31
8/24/2009,94.31,94.37,95.06,94.51
8/25/2009,94.51,93.78,94.63,94.18
8/26/2009,94.18,93.88,94.57,94.14
8/27/2009,94.14,93.22,94.15,93.45
8/28/2009,93.45,93.43,94.07,93.59
8/31/2009,93.59,92.54,93.56,92.99
9/1/2009,92.99,92.86,93.45,92.94
9/2/2009,92.94,92.11,93.05,92.15
9/3/2009,92.15,91.95,92.69,92.55
9/4/2009,92.55,92.3,93.26,92.99
9/7/2009,92.99,92.84,93.3,92.88
9/8/2009,92.88,92.04,93.08,92.2
9/9/2009,92.2,91.51,92.59,92.12
9/10/2009,92.12,91.41,92.26,91.78
9/11/2009,91.78,90.22,91.78,90.58
9/14/2009,90.58,90.22,91.13,90.82
9/15/2009,90.82,90.83,91.64,91.04
9/16/2009,91.04,90.13,91.36,90.83
9/17/2009,90.83,90.51,91.62,91.16
9/18/2009,91.16,91.04,91.54,91.38
9/21/2009,91.38,91.32,92.53,92.06
9/22/2009,92.06,90.94,92.06,91.18
9/23/2009,91.18,90.51,91.54,91.32
9/24/2009,91.32,90.36,91.62,91.26
9/25/2009,91.26,89.52,91.35,89.83
9/28/2009,89.83,88.26,89.78,89.65
9/29/2009,89.65,89.63,90.34,90.22
9/30/2009,90.22,89.33,90.41,89.77
10/1/2009,89.77,89.42,90.17,89.75
10/2/2009,89.75,88.61,89.92,89.74
10/5/2009,89.74,89.42,89.98,89.55
10/6/2009,89.55,88.63,89.65,88.78
10/7/2009,88.78,88.01,89.39,88.63
10/8/2009,88.63,88.15,88.69,88.38
10/9/2009,88.38,88.36,89.88,89.85
10/12/2009,89.85,89.64,90.46,89.88
10/13/2009,89.88,89.45,90.19,89.75
10/14/2009,89.75,88.84,89.9,89.4
10/15/2009,89.4,89.28,90.78,90.23
10/16/2009,90.23,90.52,91.33,90.9
10/19/2009,90.9,90.38,91.12,90.63
10/20/2009,90.63,90.06,91.07,90.72
10/21/2009,90.72,90.49,91.28,90.9
10/22/2009,90.9,90.78,91.7,91.28
10/23/2009,91.28,91.29,92.12,92.07
10/26/2009,92.07,91.56,92.28,92.2
10/27/2009,92.2,91.71,92.32,91.88
10/28/2009,91.88,90.55,91.81,90.8
10/29/2009,90.8,90.25,91.62,91.48
10/30/2009,91.48,89.93,91.57,90
11/2/2009,90,89.2,90.69,90.46
11/3/2009,90.46,89.88,90.58,90.35
11/4/2009,90.35,90.06,91.32,90.6
11/5/2009,90.6,90.01,90.86,90.74
11/6/2009,90.74,89.62,90.85,89.92
11/9/2009,89.92,89.7,90.26,90
11/10/2009,90,89.69,90.17,89.82
11/11/2009,89.82,89.29,90.03,89.79
11/12/2009,89.79,89.65,90.61,90.4
